transaction_id,sender_account_id,receiver_account_id,receiver_account_number,receiver_name,amount,transaction_time,transaction_hour,transaction_dayofweek,is_off_hours,is_high_value,is_repeated_amount,anomaly_score,risk_level,is_fraud,status,rule_triggered
TXN001540,ACC0125,ACC0012,2188332531,Reva Borde,1833.95,2026-02-22T21:53:34,21,6,0,0,1,32.22,Medium,1,Flagged,RULE001
TXN001541,ACC0011,ACC0128,8822944679,Nisha Subramaniam,3450.41,2026-02-22T14:13:43,14,6,0,0,0,7.14,Low,0,Normal,None
TXN001542,ACC0127,ACC0016,6618926823,Divya Kala,61257.81,2025-06-15T17:25:48,17,6,0,0,0,21.31,Low,0,Normal,None
TXN001543,ACC0067,ACC0108,3108307952,Ikbal Natarajan,66865.22,2025-09-09T13:37:08,13,1,0,0,0,20.78,Low,0,Normal,None
TXN001544,ACC0063,ACC0112,9908115095,Rishi Reddy,86068.71,2026-02-18T16:29:36,16,2,0,0,0,21.47,Low,0,Normal,None
TXN001545,ACC0068,ACC0032,6111349421,Vihaan Dixit,57426.65,2025-11-14T12:36:00,12,4,0,0,0,15.32,Low,0,Normal,None
TXN001546,ACC0042,ACC0004,2139027119,Darpan Pandey,9780.09,2025-10-26T01:41:25,1,6,1,0,0,41.67,Medium,1,Flagged,RULE002
TXN001547,ACC0028,ACC0023,8982597239,Zilmil Majumdar,29957.67,2025-02-03T14:47:47,14,0,0,0,0,9.62,Low,0,Normal,None
TXN001548,ACC0099,ACC0048,3953315788,Oeshi Sahni,11118.8,2025-10-20T20:26:28,20,0,0,0,0,6.82,Low,0,Normal,None
TXN001549,ACC0091,ACC0102,3964229896,Leela Narain,90997.08,2025-03-22T14:27:06,14,5,0,0,0,16.6,Low,0,Normal,None
TXN001550,ACC0024,ACC0072,2503068227,Zaid Tella,29016.92,2025-10-13T21:38:57,21,0,0,0,0,9.88,Low,0,Normal,None
TXN001551,ACC0041,ACC0107,9824122054,Faraj Krishnan,2525.28,2026-05-06T10:59:42,10,2,0,0,0,4.34,Low,0,Normal,None
TXN001552,ACC0098,ACC0047,7418301077,Lakshmi Sundaram,76591.51,2025-02-09T13:44:33,13,6,0,0,0,18.63,Low,0,Normal,None
TXN001553,ACC0116,ACC0045,5607762160,Bhavna Merchant,54301.75,2025-09-27T22:35:45,22,5,0,0,1,40.57,Medium,1,Flagged,RULE001
TXN001554,ACC0004,ACC0037,1546696950,Amrita Kaul,49223.52,2025-02-22T22:38:21,22,5,0,0,0,18.89,Low,0,Normal,None
TXN001555,ACC0060,ACC0083,3105400301,Dalaja Upadhyay,66719.46,2025-06-17T16:37:16,16,1,0,0,0,20.19,Low,0,Normal,None
TXN001556,ACC0075,ACC0100,6611903015,Advika Sem,18877.91,2025-03-19T02:32:57,2,2,1,0,0,36.16,Medium,1,Flagged,RULE002
TXN001557,ACC0094,ACC0093,5071897791,Prisha Aurora,79649.65,2025-10-16T14:55:28,14,3,0,0,1,35.9,Medium,1,Flagged,RULE001
TXN001558,ACC0031,ACC0006,3271782991,Elijah Mani,29183.23,2025-01-05T16:20:26,16,6,0,0,0,11.62,Low,0,Normal,None
TXN001559,ACC0014,ACC0033,9597198563,Xavier Dutt,1778712.88,2026-02-04T18:27:02,18,2,0,1,0,44.88,Medium,1,Flagged,RULE003
TXN001560,ACC0118,ACC0065,3085816511,Anmol Ramakrishnan,32944.68,2025-06-13T17:33:20,17,4,0,0,0,7.32,Low,0,Normal,None
TXN001561,ACC0100,ACC0017,5736462531,Panini Shukla,14372.5,2026-05-25T01:22:46,1,0,1,0,0,32.52,Medium,1,Flagged,RULE002
TXN001562,ACC0041,ACC0118,1348697524,Kabir Sathe,40446.75,2025-01-04T13:12:43,13,5,0,0,0,17.53,Low,0,Normal,None
TXN001563,ACC0031,ACC0127,2075321966,Raagini Sampath,52308.33,2026-04-29T13:56:51,13,2,0,0,0,16.66,Low,0,Normal,None
TXN001564,ACC0032,ACC0009,6464693977,Azaan Ramanathan,53850.14,2025-09-27T21:03:19,21,5,0,0,0,16.08,Low,0,Normal,None
TXN001565,ACC0024,ACC0110,5146780827,Falak Nayak,2788.2,2026-01-13T14:25:12,14,1,0,0,1,40.28,Medium,1,Flagged,RULE001
TXN001566,ACC0074,ACC0007,3849232839,Thomas Mandal,519941.7,2025-08-15T13:23:19,13,4,0,1,0,41.82,Medium,1,Flagged,RULE003
TXN001567,ACC0077,ACC0032,6111349421,Naksh Merchant,1128393.47,2025-02-24T16:09:56,16,0,0,1,0,53.45,High,1,Flagged,RULE003
TXN001568,ACC0019,ACC0016,6618926823,Vedika Cheema,23702.98,2025-09-06T16:41:46,16,5,0,0,1,33.66,Medium,1,Flagged,RULE001
TXN001569,ACC0045,ACC0072,2503068227,Dipta Narula,31544.81,2025-02-11T20:55:42,20,1,0,0,0,7.27,Low,0,Normal,None
TXN001570,ACC0122,ACC0042,7954672204,Hamsini Bera,77264.39,2026-03-19T02:22:24,2,3,1,0,0,36.64,Medium,1,Flagged,RULE002
TXN001571,ACC0082,ACC0042,7954672204,Jack Subramaniam,52058.72,2025-12-13T14:31:03,14,5,0,0,0,12.74,Low,0,Normal,None
TXN001572,ACC0095,ACC0075,6231117883,Ishaan Desai,3702.43,2025-10-16T01:07:19,1,3,1,0,0,34.46,Medium,1,Flagged,RULE002
TXN001573,ACC0083,ACC0037,1546696950,Yachana Swamy,22672.46,2025-07-20T16:01:04,16,6,0,0,0,14.22,Low,0,Normal,None
TXN001574,ACC0093,ACC0022,4011966884,Gautami Sahota,92507.08,2025-09-11T21:59:26,21,3,0,0,0,19.84,Low,0,Normal,None
TXN001575,ACC0024,ACC0109,7311011808,Urishilla Pradhan,38073.68,2025-06-10T09:56:13,9,1,0,0,0,17.24,Low,0,Normal,None
TXN001576,ACC0001,ACC0012,2188332531,Meghana Deol,75498.45,2026-01-26T11:59:58,11,0,0,0,0,24.32,Low,0,Normal,None
TXN001577,ACC0083,ACC0060,7076811348,Rehaan Sethi,48540.18,2026-02-06T19:31:04,19,4,0,0,0,15.57,Low,0,Normal,None
TXN001578,ACC0014,ACC0126,7614170462,Amol Bath,38496.71,2025-08-20T21:15:55,21,2,0,0,0,8.82,Low,0,Normal,None
TXN001579,ACC0054,ACC0061,2785736751,Yuvraj Raghavan,44398.55,2025-06-26T20:57:06,20,3,0,0,0,18.7,Low,0,Normal,None
TXN001580,ACC0019,ACC0016,6618926823,Ishaan Kumer,14850.77,2025-03-30T12:43:25,12,6,0,0,0,7.75,Low,0,Normal,None
TXN001581,ACC0054,ACC0062,7767538527,Saanvi Koshy,10493.67,2025-11-23T18:43:37,18,6,0,0,0,6.3,Low,0,Normal,None
TXN001582,ACC0075,ACC0068,6923206003,Urmi Deshmukh,39170.7,2025-08-16T14:51:01,14,5,0,0,0,16.98,Low,0,Normal,None
TXN001583,ACC0089,ACC0111,3051831252,Nihal Sarkar,65624.96,2025-09-14T09:54:02,9,6,0,0,0,13.36,Low,0,Normal,None
TXN001584,ACC0049,ACC0077,4518871744,Robert Chacko,63272.23,2025-02-11T02:15:40,2,1,1,0,0,41.05,Medium,1,Flagged,RULE002
TXN001585,ACC0043,ACC0125,6534540349,Bhavika Nagy,52803.93,2025-04-14T12:28:27,12,0,0,0,0,13.18,Low,0,Normal,None
TXN001586,ACC0026,ACC0081,4459716271,Krisha Dugar,27603.47,2026-03-06T11:48:55,11,4,0,0,0,14.05,Low,0,Normal,None
TXN001587,ACC0093,ACC0037,1546696950,Kritika Mukhopadhyay,82302.47,2025-11-09T13:23:57,13,6,0,0,0,20.41,Low,0,Normal,None
TXN001588,ACC0061,ACC0117,4178659381,Janya Pillai,51130.73,2025-12-20T20:13:30,20,5,0,0,0,10.75,Low,0,Normal,None
TXN001589,ACC0104,ACC0036,7473041886,Indira Agrawal,47123.61,2025-06-10T09:21:25,9,1,0,0,0,18.68,Low,0,Normal,None
TXN001590,ACC0001,ACC0088,5667181604,Urvi Guha,21616.61,2025-09-01T20:40:30,20,0,0,0,0,11.74,Low,0,Normal,None
TXN001591,ACC0071,ACC0094,7040562787,Dominic Mahal,79531.29,2025-01-03T12:18:34,12,4,0,0,0,21.36,Low,0,Normal,None
TXN001592,ACC0086,ACC0094,7040562787,Hiral Mall,28364.02,2025-01-29T16:45:30,16,2,0,0,0,6.56,Low,0,Normal,None
TXN001593,ACC0127,ACC0051,5816198518,Yashasvi Magar,51959.35,2025-12-27T10:09:15,10,5,0,0,0,10.42,Low,0,Normal,None
TXN001594,ACC0076,ACC0046,3472487690,Saumya Guha,94960.21,2026-04-17T14:36:58,14,4,0,0,0,15.24,Low,0,Normal,None
TXN001595,ACC0106,ACC0087,7839626408,Ranbir Baral,22942.86,2025-07-17T15:05:23,15,3,0,0,1,37.05,Medium,1,Flagged,RULE001
TXN001596,ACC0111,ACC0081,4459716271,Lipika Nagar,64662.09,2025-07-19T08:30:57,8,5,0,0,0,19.94,Low,0,Normal,None
TXN001597,ACC0024,ACC0075,6231117883,Jacob Sen,5909.54,2026-03-06T18:57:18,18,4,0,0,0,10.47,Low,0,Normal,None
TXN001598,ACC0043,ACC0118,1348697524,Jackson Karpe,60935.82,2025-04-17T22:15:35,22,3,0,0,0,14.06,Low,0,Normal,None
TXN001599,ACC0060,ACC0032,6111349421,Omaja Chaudhry,9138.42,2025-02-17T19:28:42,19,0,0,0,0,4.33,Low,0,Normal,None
TXN001600,ACC0021,ACC0091,8721631198,Vincent Bajwa,34519.34,2025-03-20T02:42:46,2,3,1,0,0,32.96,Medium,1,Flagged,RULE002
TXN001601,ACC0078,ACC0091,8721631198,Krishna Seshadri,33793.48,2025-04-02T01:12:33,1,2,1,0,0,39.05,Medium,1,Flagged,RULE002
TXN001602,ACC0074,ACC0069,9072992279,Jhalak Mangat,77156.44,2025-04-14T13:28:27,13,0,0,0,0,19.71,Low,0,Normal,None
TXN001603,ACC0027,ACC0105,2272368870,Priya Bhakta,503484.75,2026-01-11T11:40:49,11,6,0,1,0,46.32,Medium,1,Flagged,RULE003
TXN001604,ACC0016,ACC0008,4821286999,Amruta Vora,2889.83,2025-09-01T10:14:10,10,0,0,0,0,6.73,Low,0,Normal,None
TXN001605,ACC0073,ACC0013,9503167458,Akshay Shan,3181.29,2025-07-04T17:43:45,17,4,0,0,0,2.81,Low,0,Normal,None
TXN001606,ACC0023,ACC0049,1939915527,Vrishti Nagarajan,1362818.14,2025-10-17T14:34:35,14,4,0,1,0,33.63,Medium,1,Flagged,RULE003
TXN001607,ACC0001,ACC0079,1851819913,Yachana Baral,945615.72,2025-03-17T18:10:03,18,0,0,1,0,43.37,Medium,1,Flagged,RULE003
TXN001608,ACC0062,ACC0101,6122110529,Girik Sethi,12773.66,2025-12-11T17:05:07,17,3,0,0,0,5.56,Low,0,Normal,None
TXN001609,ACC0030,ACC0001,8067372072,Patrick Kibe,52067.32,2025-03-06T02:20:45,2,3,1,0,0,32.8,Medium,1,Flagged,RULE002
TXN001610,ACC0029,ACC0122,9895649328,William Ranganathan,355141.86,2025-11-18T18:20:52,18,1,0,1,0,33.77,Medium,1,Flagged,RULE003
TXN001611,ACC0005,ACC0025,1977515194,Harita Bhatt,54763.23,2026-04-04T13:13:20,13,5,0,0,0,15.46,Low,0,Normal,None
TXN001612,ACC0005,ACC0103,7374584386,Isha Bail,12958.28,2025-02-19T16:33:02,16,2,0,0,0,8.23,Low,0,Normal,None
TXN001613,ACC0095,ACC0017,5736462531,Andrew Shan,13755.58,2025-04-06T16:12:56,16,6,0,0,0,4.49,Low,0,Normal,None
TXN001614,ACC0056,ACC0108,3108307952,Sai Krishna,9168.67,2026-02-24T08:35:02,8,1,0,0,0,3.32,Low,0,Normal,None
TXN001615,ACC0043,ACC0036,7473041886,Neha Kapoor,36101.53,2025-03-22T19:18:33,19,5,0,0,0,7.45,Low,0,Normal,None
TXN001616,ACC0111,ACC0048,3953315788,Girindra Narayan,36941.5,2025-09-25T14:16:21,14,3,0,0,0,9.06,Low,0,Normal,None
TXN001617,ACC0102,ACC0060,7076811348,Mohini Sengupta,949462.6,2026-05-15T14:06:19,14,4,0,1,0,45.47,Medium,1,Flagged,RULE003
TXN001618,ACC0069,ACC0040,6679017210,Ansh Minhas,87053.35,2025-02-17T15:26:11,15,0,0,0,0,15.45,Low,0,Normal,None
TXN001619,ACC0126,ACC0065,3085816511,Gabriel Borde,755778.54,2026-01-08T22:29:58,22,3,0,1,0,45.8,Medium,1,Flagged,RULE003
TXN001620,ACC0106,ACC0044,4464161270,Nidhi Savant,49018.03,2025-03-16T16:18:07,16,6,0,0,0,13.39,Low,0,Normal,None
TXN001621,ACC0114,ACC0111,3051831252,Chaitanya Thaker,1037186.05,2025-08-05T10:08:46,10,1,0,1,0,51.21,High,1,Flagged,RULE003
TXN001622,ACC0064,ACC0020,9292791081,Anmol Choudhary,87124.2,2025-03-14T09:57:39,9,4,0,0,0,24.69,Low,0,Normal,None
TXN001623,ACC0105,ACC0068,6923206003,Finn Ranganathan,1680.88,2026-05-26T18:53:44,18,1,0,0,0,5.95,Low,0,Normal,None
TXN001624,ACC0026,ACC0054,8995059760,Chandran Pingle,87478.13,2025-09-09T13:05:50,13,1,0,0,0,19.81,Low,0,Normal,None
TXN001625,ACC0034,ACC0093,5071897791,Meghana Shroff,53408.86,2025-06-05T02:32:31,2,3,1,0,0,30.28,Medium,1,Flagged,RULE002
TXN001626,ACC0111,ACC0006,3271782991,Janya Bhalla,862786.13,2025-10-30T12:39:01,12,3,0,1,0,34.92,Medium,1,Flagged,RULE003
TXN001627,ACC0052,ACC0047,7418301077,Bhavya Mittal,12126.13,2025-07-20T10:04:15,10,6,0,0,0,12.27,Low,0,Normal,None
TXN001628,ACC0106,ACC0035,4642197907,Leena Nagarajan,90545.42,2025-03-16T08:20:21,8,6,0,0,0,16.89,Low,0,Normal,None
TXN001629,ACC0119,ACC0023,8982597239,Advaith Dixit,320898.1,2025-03-09T10:46:11,10,6,0,1,0,42.57,Medium,1,Flagged,RULE003
TXN001630,ACC0060,ACC0088,5667181604,Kalpit Chander,19835.52,2025-11-13T16:44:08,16,3,0,0,0,11.59,Low,0,Normal,None
TXN001631,ACC0043,ACC0075,6231117883,Chandani Mukherjee,19202.96,2025-07-07T11:43:03,11,0,0,0,0,11.72,Low,0,Normal,None
TXN001632,ACC0098,ACC0074,2024542722,Aarnav Bawa,438208.49,2025-11-18T10:20:14,10,1,0,1,0,42.44,Medium,1,Flagged,RULE003
TXN001633,ACC0077,ACC0115,7539399243,Henry Kalla,40707.29,2026-03-30T08:16:32,8,0,0,0,0,12.44,Low,0,Normal,None
TXN001634,ACC0070,ACC0111,3051831252,Yashoda Peri,88024.83,2026-05-21T09:58:20,9,3,0,0,0,23.55,Low,0,Normal,None
TXN001635,ACC0129,ACC0107,9824122054,Indali Barad,71914.93,2026-01-18T18:48:21,18,6,0,0,0,22.91,Low,0,Normal,None
TXN001636,ACC0003,ACC0057,2227193073,Laban Sami,65639.72,2026-04-26T20:05:07,20,6,0,0,0,22.01,Low,0,Normal,None
TXN001637,ACC0044,ACC0090,2395925222,Bhavini Kale,77511.61,2025-01-18T19:59:19,19,5,0,0,0,22.09,Low,0,Normal,None
TXN001638,ACC0121,ACC0044,4464161270,Inaya Bir,25861.13,2025-07-17T12:57:56,12,3,0,0,0,5.36,Low,0,Normal,None
TXN001639,ACC0038,ACC0128,8822944679,Upasna Khare,1301996.92,2025-05-20T18:57:56,18,1,0,1,0,37.04,Medium,1,Flagged,RULE003
TXN001640,ACC0044,ACC0012,2188332531,Fiyaz Deo,51858.55,2025-03-22T17:59:36,17,5,0,0,0,19.97,Low,0,Normal,None
TXN001641,ACC0024,ACC0050,9805620900,Oscar Wagle,731.91,2026-04-02T20:51:46,20,3,0,0,1,38.02,Medium,1,Flagged,RULE001
TXN001642,ACC0105,ACC0038,7739255769,Samesh Dalal,60767.68,2025-03-07T18:58:42,18,4,0,0,0,18.16,Low,0,Normal,None
TXN001643,ACC0108,ACC0036,7473041886,Chakradev Dasgupta,29446.23,2025-01-09T14:28:18,14,3,0,0,0,10.38,Low,0,Normal,None
TXN001644,ACC0030,ACC0031,3196545325,Jatin Johal,44220.37,2026-03-06T16:57:28,16,4,0,0,0,8.95,Low,0,Normal,None
TXN001645,ACC0067,ACC0047,7418301077,Sara Sachdeva,11287.5,2025-07-02T20:47:29,20,2,0,0,0,7.83,Low,0,Normal,None
TXN001646,ACC0121,ACC0014,1041531046,Nidra Vaidya,77457.23,2025-10-09T14:47:01,14,3,0,0,0,22.27,Low,0,Normal,None
TXN001647,ACC0099,ACC0034,6141226746,Anvi Borah,92119.99,2025-04-27T18:52:38,18,6,0,0,1,44.87,Medium,1,Flagged,RULE001
TXN001648,ACC0028,ACC0083,3105400301,Nathaniel Master,36902.62,2025-01-22T12:28:52,12,2,0,0,0,16.69,Low,0,Normal,None
TXN001649,ACC0043,ACC0084,8854238082,Tamanna Sodhi,82346.7,2025-03-26T19:05:37,19,2,0,0,0,19.89,Low,0,Normal,None
TXN001650,ACC0066,ACC0029,2140169349,Gautam Bala,1291107.21,2026-01-14T14:10:48,14,2,0,1,0,40.75,Medium,1,Flagged,RULE003
TXN001651,ACC0074,ACC0042,7954672204,Jagdish Dash,372391.41,2025-03-28T22:03:43,22,4,0,1,0,38.42,Medium,1,Flagged,RULE003
TXN001652,ACC0036,ACC0098,6879898071,Ishita Balakrishnan,77297.15,2025-07-11T10:24:31,10,4,0,0,0,22.52,Low,0,Normal,None
TXN001653,ACC0021,ACC0070,8868054898,Sneha Lanka,33241.84,2025-08-18T20:41:37,20,0,0,0,0,14.97,Low,0,Normal,None
TXN001654,ACC0070,ACC0115,7539399243,Jhalak Seshadri,76425.09,2026-05-09T17:07:56,17,5,0,0,1,28.61,Medium,1,Flagged,RULE001
TXN001655,ACC0069,ACC0070,8868054898,Gaurangi Wason,33941.13,2026-05-24T18:45:30,18,6,0,0,0,10.69,Low,0,Normal,None
TXN001656,ACC0003,ACC0081,4459716271,Ekapad Mital,57999.86,2025-06-08T10:54:45,10,6,0,0,0,13.23,Low,0,Normal,None
TXN001657,ACC0105,ACC0091,8721631198,Shaurya Sane,1527434.0,2025-08-05T14:38:20,14,1,0,1,0,47.16,Medium,1,Flagged,RULE003
TXN001658,ACC0053,ACC0126,7614170462,Rushil Radhakrishnan,77041.28,2025-04-10T12:47:37,12,3,0,0,0,23.1,Low,0,Normal,None
TXN001659,ACC0112,ACC0129,4248149900,Vedika Kadakia,1105955.92,2025-04-11T01:53:20,1,4,1,1,0,73.02,High,1,Flagged,RULE002|RULE003
TXN001660,ACC0101,ACC0014,1041531046,Ranveer Sridhar,27041.08,2025-12-02T01:40:26,1,1,1,0,0,39.54,Medium,1,Flagged,RULE002
TXN001661,ACC0015,ACC0044,4464161270,Mahika Chaudhuri,32360.85,2025-08-14T17:42:27,17,3,0,0,0,9.22,Low,0,Normal,None
TXN001662,ACC0058,ACC0097,3971203213,Diya Buch,93645.02,2026-04-18T19:54:30,19,5,0,0,0,17.49,Low,0,Normal,None
TXN001663,ACC0066,ACC0105,2272368870,Samarth Hora,77405.05,2025-11-18T15:49:53,15,1,0,0,0,23.0,Low,0,Normal,None
TXN001664,ACC0109,ACC0067,9018065507,Forum Mahal,408843.69,2025-07-05T13:47:08,13,5,0,1,0,43.29,Medium,1,Flagged,RULE003
TXN001665,ACC0051,ACC0039,5296710795,Nakul Nagy,881451.08,2025-04-12T14:55:48,14,5,0,1,0,44.06,Medium,1,Flagged,RULE003
TXN001666,ACC0096,ACC0128,8822944679,Falan Kothari,13509.99,2025-06-17T12:35:25,12,1,0,0,0,8.05,Low,0,Normal,None
TXN001667,ACC0006,ACC0104,7858164010,Widisha Nagarajan,62865.85,2025-05-21T16:09:10,16,2,0,0,0,14.84,Low,0,Normal,None
TXN001668,ACC0022,ACC0090,2395925222,Advaith Chatterjee,4136.81,2025-10-28T16:28:52,16,1,0,0,1,37.0,Medium,1,Flagged,RULE001
TXN001669,ACC0072,ACC0022,4011966884,Advaith Bhargava,76213.88,2025-01-23T11:55:07,11,3,0,0,0,22.08,Low,0,Normal,None
TXN001670,ACC0030,ACC0098,6879898071,Arjun Sanghvi,72888.28,2025-09-06T08:33:21,8,5,0,0,0,19.54,Low,0,Normal,None
TXN001671,ACC0130,ACC0057,2227193073,Daksh Cherian,47218.87,2026-04-13T02:58:54,2,0,1,0,0,38.28,Medium,1,Flagged,RULE002
TXN001672,ACC0048,ACC0075,6231117883,Saumya Mistry,77913.31,2025-11-17T13:50:54,13,0,0,0,0,23.64,Low,0,Normal,None
TXN001673,ACC0065,ACC0118,1348697524,Adweta Chaudry,655.42,2026-05-20T02:41:03,2,2,1,0,0,33.38,Medium,1,Flagged,RULE002
TXN001674,ACC0013,ACC0052,7852415525,Pranit Ganguly,558083.77,2025-06-03T10:43:31,10,1,0,1,0,38.24,Medium,1,Flagged,RULE003
TXN001675,ACC0013,ACC0067,9018065507,Ijaya Lalla,93432.3,2026-01-03T19:13:01,19,5,0,0,0,15.83,Low,0,Normal,None
TXN001676,ACC0116,ACC0070,8868054898,Aarush Mital,20051.3,2025-06-13T02:21:29,2,4,1,0,0,34.52,Medium,1,Flagged,RULE002
TXN001677,ACC0032,ACC0075,6231117883,Omkaar Parmer,16126.86,2025-09-28T16:07:18,16,6,0,0,0,12.0,Low,0,Normal,None
TXN001678,ACC0105,ACC0070,8868054898,Kashish Dixit,67511.22,2025-02-01T18:17:17,18,5,0,0,0,20.79,Low,0,Normal,None
TXN001679,ACC0123,ACC0025,1977515194,Anvi Aurora,77033.0,2025-06-26T17:23:14,17,3,0,0,0,23.19,Low,0,Normal,None
TXN001680,ACC0081,ACC0110,5146780827,Zaitra Sawhney,5174.32,2025-02-18T15:36:23,15,1,0,0,0,2.32,Low,0,Normal,None
TXN001681,ACC0026,ACC0047,7418301077,Faraj Hayre,23884.5,2025-03-02T02:10:42,2,6,1,0,0,37.8,Medium,1,Flagged,RULE002
TXN001682,ACC0014,ACC0013,9503167458,Jack Kalita,41330.56,2026-02-01T13:34:59,13,6,0,0,0,9.62,Low,0,Normal,None
TXN001683,ACC0095,ACC0051,5816198518,Rachita Srinivasan,43077.46,2025-11-04T10:31:26,10,1,0,0,0,9.07,Low,0,Normal,None
TXN001684,ACC0040,ACC0056,6322520473,Nimrat Prasad,1137392.66,2025-11-28T01:06:51,1,4,1,1,0,67.21,High,1,Flagged,RULE002|RULE003
TXN001685,ACC0076,ACC0116,7136777415,Pratyush Pai,1298.42,2025-10-20T18:54:02,18,0,0,0,1,40.34,Medium,1,Flagged,RULE001
TXN001686,ACC0123,ACC0005,4776436931,Aachal Dutt,54258.01,2025-07-31T19:50:27,19,3,0,0,0,14.45,Low,0,Normal,None
TXN001687,ACC0123,ACC0017,5736462531,Ryan Shankar,1489724.91,2025-11-05T10:04:43,10,2,0,1,0,34.33,Medium,1,Flagged,RULE003
TXN001688,ACC0111,ACC0057,2227193073,Jhalak Saraf,65020.2,2025-09-28T16:58:36,16,6,0,0,0,19.54,Low,0,Normal,None
TXN001689,ACC0038,ACC0046,3472487690,Nathaniel Bail,74626.89,2025-07-18T12:15:08,12,4,0,0,0,19.64,Low,0,Normal,None
TXN001690,ACC0074,ACC0095,8261111839,Tarak Mallick,267991.31,2026-01-02T13:52:34,13,4,0,1,0,41.52,Medium,1,Flagged,RULE003
TXN001691,ACC0057,ACC0113,1651662547,Charan Arya,79659.62,2026-04-03T16:04:17,16,4,0,0,0,23.44,Low,0,Normal,None
TXN001692,ACC0058,ACC0103,7374584386,Jeremiah Ramanathan,28096.65,2025-06-13T19:31:29,19,4,0,0,0,11.47,Low,0,Normal,None
TXN001693,ACC0074,ACC0044,4464161270,Priya Patla,29501.58,2026-01-08T11:06:15,11,3,0,0,0,5.93,Low,0,Normal,None
TXN001694,ACC0060,ACC0058,1346078411,Lakshit Prabhu,71319.16,2025-09-14T16:53:12,16,6,0,0,0,15.05,Low,0,Normal,None
TXN001695,ACC0013,ACC0025,1977515194,Rajeshri Jayaraman,77211.4,2026-01-20T08:41:52,8,1,0,0,0,15.77,Low,0,Normal,None
TXN001696,ACC0118,ACC0018,4993808565,Tanveer Borde,57319.53,2025-10-30T13:50:55,13,3,0,0,0,14.83,Low,0,Normal,None
TXN001697,ACC0024,ACC0091,8721631198,Vasudha Gokhale,14600.92,2026-04-26T13:18:33,13,6,0,0,1,46.44,Medium,1,Flagged,RULE001
TXN001698,ACC0077,ACC0026,7006365648,Balhaar Bassi,1801119.15,2025-08-31T18:02:58,18,6,0,1,0,40.17,Medium,1,Flagged,RULE003
TXN001699,ACC0021,ACC0130,2194673401,Laksh Raval,1793.36,2025-05-22T02:11:53,2,3,1,0,0,25.18,Medium,1,Flagged,RULE002
TXN001700,ACC0055,ACC0014,1041531046,Yadavi Rout,37266.97,2025-02-06T22:10:07,22,3,0,0,0,15.09,Low,0,Normal,None
TXN001701,ACC0115,ACC0023,8982597239,Amaira Prabhu,29100.46,2026-04-19T21:24:13,21,6,0,0,0,15.65,Low,0,Normal,None
TXN001702,ACC0099,ACC0045,5607762160,Tanish Mohanty,38152.74,2025-08-11T09:50:42,9,0,0,0,0,11.62,Low,0,Normal,None
TXN001703,ACC0109,ACC0101,6122110529,Eesha Mody,1549121.21,2025-02-12T08:25:26,8,2,0,1,0,45.62,Medium,1,Flagged,RULE003
TXN001704,ACC0114,ACC0109,7311011808,Ishita Shukla,62625.35,2025-03-28T20:43:13,20,4,0,0,0,22.36,Low,0,Normal,None
TXN001705,ACC0042,ACC0098,6879898071,Ikbal Soni,55121.53,2025-07-14T14:47:30,14,0,0,0,0,15.2,Low,0,Normal,None
TXN001706,ACC0126,ACC0055,8033702319,Kala Sabharwal,835.48,2025-06-11T10:26:27,10,2,0,0,0,1.51,Low,0,Normal,None
TXN001707,ACC0016,ACC0002,1311570307,Oliver Kari,86968.49,2025-12-03T11:29:43,11,2,0,0,0,22.48,Low,0,Normal,None
TXN001708,ACC0090,ACC0111,3051831252,Keya Trivedi,1246.92,2025-09-30T19:44:34,19,1,0,0,1,33.49,Medium,1,Flagged,RULE001
TXN001709,ACC0021,ACC0030,8672650595,Gaurika Mittal,63402.76,2025-09-11T18:05:27,18,3,0,0,0,13.42,Low,0,Normal,None
TXN001710,ACC0060,ACC0032,6111349421,Zilmil Dora,12044.62,2025-07-29T22:17:05,22,1,0,0,0,4.03,Low,0,Normal,None
TXN001711,ACC0008,ACC0067,9018065507,Fitan Chowdhury,44021.35,2025-05-10T15:49:48,15,5,0,0,0,13.75,Low,0,Normal,None
TXN001712,ACC0001,ACC0016,6618926823,Veda Bora,29590.53,2026-03-30T17:37:11,17,0,0,0,0,9.77,Low,0,Normal,None
TXN001713,ACC0013,ACC0103,7374584386,Tristan Mand,39567.85,2025-08-21T13:56:22,13,3,0,0,0,14.14,Low,0,Normal,None
TXN001714,ACC0026,ACC0024,9239688178,Mohini Prabhu,1314958.66,2026-05-12T13:31:11,13,1,0,1,0,40.6,Medium,1,Flagged,RULE003
TXN001715,ACC0121,ACC0031,3196545325,Abeer Modi,52082.0,2025-05-23T10:47:26,10,4,0,0,0,14.52,Low,0,Normal,None
TXN001716,ACC0058,ACC0091,8721631198,Vrinda Borra,9335.77,2025-04-26T17:39:15,17,5,0,0,0,4.66,Low,0,Normal,None
TXN001717,ACC0012,ACC0093,5071897791,Indali Barman,77461.89,2026-02-22T19:59:04,19,6,0,0,0,15.25,Low,0,Normal,None
TXN001718,ACC0081,ACC0111,3051831252,Harshil Narain,59384.21,2025-01-25T12:13:30,12,5,0,0,0,20.43,Low,0,Normal,None
TXN001719,ACC0114,ACC0077,4518871744,Lajita Solanki,84232.14,2025-01-18T16:38:28,16,5,0,0,0,17.68,Low,0,Normal,None
